ModuleColor	Gene
skyblue	Bradi4g42385.2
skyblue	Bradi4g43870.1
skyblue	Bradi4g44790.3
skyblue	Bradi5g00313.1
skyblue	Bradi5g02400.3
skyblue	Bradi5g05170.1
skyblue	Bradi5g13290.1
skyblue	Bradi5g13550.1
skyblue	Bradi5g13944.1
skyblue	Bradi5g14560.1
skyblue	Bradi5g14560.2
skyblue	Bradi5g15790.1
skyblue	Bradi5g17140.1
skyblue	Bradi5g18820.1
skyblue	Bradi5g19970.1
skyblue	Bradi5g20800.1
skyblue	Bradi5g21492.1
skyblue	Bradi5g21520.3
skyblue	Bradi5g22700.1
skyblue	Bradi5g22700.2
skyblue	Bradi5g27410.1
skyblue3	Bradi1g18531.1
skyblue3	Bradi1g24250.4
skyblue3	Bradi1g28430.1
skyblue3	Bradi1g46960.1
skyblue3	Bradi1g46960.2
skyblue3	Bradi1g52630.3
skyblue3	Bradi1g53520.1
skyblue3	Bradi1g53527.1
skyblue3	Bradi1g54730.1
skyblue3	Bradi1g55620.1
skyblue3	Bradi1g63816.1
skyblue3	Bradi2g08660.1
skyblue3	Bradi2g10530.1
skyblue3	Bradi2g10530.2
skyblue3	Bradi2g10540.1
skyblue3	Bradi2g10540.2
skyblue3	Bradi2g10540.3
skyblue3	Bradi2g23380.2
skyblue3	Bradi2g25460.1
skyblue3	Bradi2g25460.2
skyblue3	Bradi2g25460.3
skyblue3	Bradi2g38737.2
skyblue3	Bradi2g46910.1
skyblue3	Bradi2g55470.1
skyblue3	Bradi2g56410.1
skyblue3	Bradi3g00767.2
skyblue3	Bradi3g08120.2
skyblue3	Bradi3g08480.1
skyblue3	Bradi3g14940.2
skyblue3	Bradi3g22980.2
skyblue3	Bradi3g22980.3
skyblue3	Bradi3g22980.5
skyblue3	Bradi3g22980.6
skyblue3	Bradi3g22980.7
skyblue3	Bradi3g22980.8
skyblue3	Bradi3g22980.9
skyblue3	Bradi3g34260.1
skyblue3	Bradi3g54490.1
skyblue3	Bradi4g02192.1
skyblue3	Bradi4g05710.1
skyblue3	Bradi4g11557.1
skyblue3	Bradi4g13626.1
skyblue3	Bradi4g20547.1
skyblue3	Bradi4g23300.1
skyblue3	Bradi4g40197.1
skyblue3	Bradi4g40710.1
skyblue3	Bradi4g41377.1
skyblue3	Bradi4g42050.4
skyblue3	Bradi5g00444.1
skyblue3	Bradi5g08290.1
skyblue3	Bradi5g08527.1
skyblue3	Bradi5g08800.1
skyblue3	Bradi5g08800.4
skyblue3	Bradi5g09817.1
skyblue3	Bradi5g10450.1
skyblue3	Bradi5g11700.1
skyblue3	Bradi5g14980.1
skyblue3	Bradi5g17540.1
skyblue3	Bradi5g20530.2
skyblue3	Bradi5g21070.2
skyblue3	Bradi5g26380.1
skyblue3	Bradi5g27460.1
skyblue3	Bradi5g27460.2
skyblue3	Bradi5g27460.4
skyblue3	Bradi5g27460.5
steelblue	Bradi1g01780.1
steelblue	Bradi1g11540.1
steelblue	Bradi1g11540.2
steelblue	Bradi1g11540.3
steelblue	Bradi1g14670.1
steelblue	Bradi1g26277.1
steelblue	Bradi1g26277.2
steelblue	Bradi1g27980.3
steelblue	Bradi1g28960.1
steelblue	Bradi1g28960.2
steelblue	Bradi1g28960.3
steelblue	Bradi1g28960.4
steelblue	Bradi1g31580.2
steelblue	Bradi1g31580.5
steelblue	Bradi1g32463.2
steelblue	Bradi1g33740.1
steelblue	Bradi1g41980.1
steelblue	Bradi1g43140.1
steelblue	Bradi1g44060.1
steelblue	Bradi1g47570.1
steelblue	Bradi1g47570.2
steelblue	Bradi1g47570.3
steelblue	Bradi1g47880.2
steelblue	Bradi1g51507.2
steelblue	Bradi1g52310.1
steelblue	Bradi1g53120.1
steelblue	Bradi1g54680.1
steelblue	Bradi1g56546.1
steelblue	Bradi1g68050.1
steelblue	Bradi1g69250.1
steelblue	Bradi2g11380.1
steelblue	Bradi2g13790.1
steelblue	Bradi2g19460.1
steelblue	Bradi2g20680.1
steelblue	Bradi2g23120.1
steelblue	Bradi2g23120.2
steelblue	Bradi2g23500.1
steelblue	Bradi2g37100.1
steelblue	Bradi2g40120.3
steelblue	Bradi2g40120.4
steelblue	Bradi2g43020.3
steelblue	Bradi2g44070.2
steelblue	Bradi2g48010.1
steelblue	Bradi2g49120.1
steelblue	Bradi2g50670.2
steelblue	Bradi2g53082.1
steelblue	Bradi2g53082.2
steelblue	Bradi2g53210.1
steelblue	Bradi2g53210.2
steelblue	Bradi2g53620.1
steelblue	Bradi2g55180.2
steelblue	Bradi2g55180.3
steelblue	Bradi2g56030.1
steelblue	Bradi2g58930.1
steelblue	Bradi2g60705.1
steelblue	Bradi3g08630.1
steelblue	Bradi3g09720.3
steelblue	Bradi3g09720.4
steelblue	Bradi3g09720.5
steelblue	Bradi3g09720.6
steelblue	Bradi3g09720.7
steelblue	Bradi3g10150.2
steelblue	Bradi3g13860.3
steelblue	Bradi3g14440.1
steelblue	Bradi3g16450.1
steelblue	Bradi3g16880.2
steelblue	Bradi3g33890.1
steelblue	Bradi3g37623.1
steelblue	Bradi3g38790.1
steelblue	Bradi3g43180.1
steelblue	Bradi3g43310.1
steelblue	Bradi3g43310.2
steelblue	Bradi3g54495.1
steelblue	Bradi3g56410.1
steelblue	Bradi4g01430.1
steelblue	Bradi4g04911.1
steelblue	Bradi4g04911.4
steelblue	Bradi4g05830.1
steelblue	Bradi4g09997.1
steelblue	Bradi4g41440.1
steelblue	Bradi4g41850.1
steelblue	Bradi4g42980.1
steelblue	Bradi5g00560.1
steelblue	Bradi5g10930.1
steelblue	Bradi5g12810.1
steelblue	Bradi5g14970.1
steelblue	Bradi5g17407.1
steelblue	Bradi5g24470.1
tan	Bradi1g04090.1
tan	Bradi1g07410.1
tan	Bradi1g08490.2
tan	Bradi1g11890.1
tan	Bradi1g16190.1
tan	Bradi1g17680.1
tan	Bradi1g17680.2
tan	Bradi1g17990.1
tan	Bradi1g19130.2
tan	Bradi1g23490.1
tan	Bradi1g24760.1
tan	Bradi1g26570.1
tan	Bradi1g31370.1
tan	Bradi1g31570.2
tan	Bradi1g31570.3
tan	Bradi1g32970.1
tan	Bradi1g32990.1
tan	Bradi1g33217.1
tan	Bradi1g35620.1
tan	Bradi1g35940.1
tan	Bradi1g36530.1
tan	Bradi1g36830.1
tan	Bradi1g36890.1
tan	Bradi1g37175.1
tan	Bradi1g37175.2
tan	Bradi1g37175.3
tan	Bradi1g38680.10
tan	Bradi1g38680.11
tan	Bradi1g38680.2
tan	Bradi1g38680.3
tan	Bradi1g38680.4
tan	Bradi1g38680.5
tan	Bradi1g38680.6
tan	Bradi1g38680.7
tan	Bradi1g38680.8
tan	Bradi1g38680.9
tan	Bradi1g39363.2
tan	Bradi1g39720.1
tan	Bradi1g42315.1
tan	Bradi1g42580.1
tan	Bradi1g42620.1
tan	Bradi1g43630.2
tan	Bradi1g45607.1
tan	Bradi1g45790.1
tan	Bradi1g56800.3
tan	Bradi1g56980.2
tan	Bradi1g57457.1
tan	Bradi1g60170.1
tan	Bradi1g61810.1
tan	Bradi1g62400.1
tan	Bradi1g65670.1
tan	Bradi1g65670.2
tan	Bradi1g66970.2
tan	Bradi1g67040.1
tan	Bradi1g69557.1
tan	Bradi1g71860.1
tan	Bradi1g71860.2
tan	Bradi1g71860.3
tan	Bradi1g74840.1
tan	Bradi1g75920.2
tan	Bradi1g76330.1
tan	Bradi1g77940.3
tan	Bradi1g77940.4
tan	Bradi2g04010.1
tan	Bradi2g04860.7
tan	Bradi2g04860.8
tan	Bradi2g05600.1
tan	Bradi2g08860.1
tan	Bradi2g08890.3
tan	Bradi2g10294.1
tan	Bradi2g11230.5
tan	Bradi2g11270.2
tan	Bradi2g11350.1
tan	Bradi2g11350.4
tan	Bradi2g13870.1
tan	Bradi2g13870.10
tan	Bradi2g13870.13
tan	Bradi2g13870.5
tan	Bradi2g13870.6
tan	Bradi2g13870.8
tan	Bradi2g14740.1
tan	Bradi2g16210.1
tan	Bradi2g16310.1
tan	Bradi2g16490.1
tan	Bradi2g18970.3
tan	Bradi2g18970.4
tan	Bradi2g22170.1
tan	Bradi2g22200.1
tan	Bradi2g22200.2
tan	Bradi2g22200.5
tan	Bradi2g22200.6
tan	Bradi2g25097.1
tan	Bradi2g25097.2
tan	Bradi2g25097.3
tan	Bradi2g25210.1
tan	Bradi2g26807.1
tan	Bradi2g27180.4
tan	Bradi2g32277.5
tan	Bradi2g35690.2
tan	Bradi2g42227.1
tan	Bradi2g42855.1
tan	Bradi2g43030.6
tan	Bradi2g43367.1
tan	Bradi2g45460.1
tan	Bradi2g46700.1
tan	Bradi2g48120.2
tan	Bradi2g48830.1
tan	Bradi2g48830.4
tan	Bradi2g48830.5
tan	Bradi2g49300.1
tan	Bradi2g51240.1
tan	Bradi2g51610.1
tan	Bradi2g51620.1
tan	Bradi2g53780.1
tan	Bradi2g54080.2
tan	Bradi2g54240.1
tan	Bradi2g54920.1
tan	Bradi2g55807.1
tan	Bradi2g56090.3
tan	Bradi2g56460.1
tan	Bradi2g56460.2
tan	Bradi2g56460.3
tan	Bradi2g56490.1
tan	Bradi2g59090.1
tan	Bradi2g60660.1
tan	Bradi3g00440.1
tan	Bradi3g02060.1
tan	Bradi3g02060.2
tan	Bradi3g02060.3
tan	Bradi3g06780.2
tan	Bradi3g08190.1
tan	Bradi3g08390.1
tan	Bradi3g09010.2
tan	Bradi3g13636.1
tan	Bradi3g14350.1
tan	Bradi3g14350.2
tan	Bradi3g14590.1
tan	Bradi3g15495.1
tan	Bradi3g15880.2
tan	Bradi3g16640.1
tan	Bradi3g17170.1
tan	Bradi3g17170.2
tan	Bradi3g18750.1
tan	Bradi3g18930.1
tan	Bradi3g23020.1
tan	Bradi3g23020.2
tan	Bradi3g23020.3
tan	Bradi3g23140.1
tan	Bradi3g23140.2
tan	Bradi3g27180.1
tan	Bradi3g28270.1
tan	Bradi3g30047.2
tan	Bradi3g34820.1
tan	Bradi3g34820.4
tan	Bradi3g36760.1
tan	Bradi3g36760.2
tan	Bradi3g36760.3
tan	Bradi3g38980.1
tan	Bradi3g43577.3
tan	Bradi3g44400.4
tan	Bradi3g44630.1
tan	Bradi3g44630.3
tan	Bradi3g44900.1
tan	Bradi3g47010.1
tan	Bradi3g47010.2
tan	Bradi3g48240.1
tan	Bradi3g49400.1
tan	Bradi3g49447.3
tan	Bradi3g49447.4
tan	Bradi3g49817.1
tan	Bradi3g52350.1
tan	Bradi3g55730.1
tan	Bradi3g56830.1
tan	Bradi3g57857.1
tan	Bradi4g02400.1
tan	Bradi4g04406.1
tan	Bradi4g05580.1
tan	Bradi4g06060.1
tan	Bradi4g08130.1
tan	Bradi4g08550.2
tan	Bradi4g09120.1
tan	Bradi4g09120.2
tan	Bradi4g11580.3
tan	Bradi4g13290.1
tan	Bradi4g13920.1
tan	Bradi4g17336.1
tan	Bradi4g19690.1
tan	Bradi4g22700.1
tan	Bradi4g24197.1
tan	Bradi4g27480.1
tan	Bradi4g27480.2
tan	Bradi4g27480.3
tan	Bradi4g27480.4
tan	Bradi4g27607.2
tan	Bradi4g27607.3
tan	Bradi4g27607.4
tan	Bradi4g29300.1
tan	Bradi4g32315.1
tan	Bradi4g32320.1
tan	Bradi4g33090.1
tan	Bradi4g34056.1
tan	Bradi4g36601.1
tan	Bradi4g36690.1
tan	Bradi4g37650.1
tan	Bradi4g39110.1
tan	Bradi4g39197.1
tan	Bradi4g40740.1
tan	Bradi4g40850.2
tan	Bradi4g41377.2
tan	Bradi4g41550.1
tan	Bradi4g42620.1
tan	Bradi4g42940.1
tan	Bradi4g43190.3
tan	Bradi4g44190.2
tan	Bradi5g00220.3
tan	Bradi5g01350.1
tan	Bradi5g01350.2
tan	Bradi5g01430.1
tan	Bradi5g02010.3
tan	Bradi5g02010.4
tan	Bradi5g02010.5
tan	Bradi5g02010.6
tan	Bradi5g02290.1
tan	Bradi5g08180.1
tan	Bradi5g09530.1
tan	Bradi5g10210.1
tan	Bradi5g10590.1
tan	Bradi5g11270.1
tan	Bradi5g11840.1
tan	Bradi5g13727.1
tan	Bradi5g14090.1
tan	Bradi5g14150.8
tan	Bradi5g14550.1
tan	Bradi5g14772.1
tan	Bradi5g15210.1
tan	Bradi5g15835.1
tan	Bradi5g15970.1
tan	Bradi5g18080.3
tan	Bradi5g19160.2
tan	Bradi5g19320.1
tan	Bradi5g20210.1
tan	Bradi5g22220.2
tan	Bradi5g25320.1
tan	Bradi5g25320.2
tan	Bradi5g26140.1
tan	Bradi5g26217.1
tan	Bradi5g27360.1
turquoise	Bradi1g00450.1
turquoise	Bradi1g00460.1
turquoise	Bradi1g00460.3
turquoise	Bradi1g00460.4
turquoise	Bradi1g00860.3
turquoise	Bradi1g00970.1
turquoise	Bradi1g01000.1
turquoise	Bradi1g01014.1
turquoise	Bradi1g01500.1
turquoise	Bradi1g01570.1
turquoise	Bradi1g01760.1
turquoise	Bradi1g01800.1
turquoise	Bradi1g01990.3
turquoise	Bradi1g01990.5
turquoise	Bradi1g02350.2
turquoise	Bradi1g02350.3
turquoise	Bradi1g02350.4
turquoise	Bradi1g02350.5
turquoise	Bradi1g02597.1
turquoise	Bradi1g02710.1
turquoise	Bradi1g02810.1
turquoise	Bradi1g02810.2
turquoise	Bradi1g02890.4
turquoise	Bradi1g02940.3
turquoise	Bradi1g03090.1
turquoise	Bradi1g03367.2
turquoise	Bradi1g03367.3
turquoise	Bradi1g03610.1
turquoise	Bradi1g03660.1
turquoise	Bradi1g03686.1
turquoise	Bradi1g03860.1
turquoise	Bradi1g03930.1
turquoise	Bradi1g04740.1
turquoise	Bradi1g04820.3
turquoise	Bradi1g04820.5
turquoise	Bradi1g04820.6
turquoise	Bradi1g04830.1
turquoise	Bradi1g04917.1
turquoise	Bradi1g04917.2
turquoise	Bradi1g05116.3
turquoise	Bradi1g05116.4
turquoise	Bradi1g05116.5
turquoise	Bradi1g05150.2
turquoise	Bradi1g05490.1
turquoise	Bradi1g06580.1
turquoise	Bradi1g06800.1
turquoise	Bradi1g06917.1
turquoise	Bradi1g07180.1
turquoise	Bradi1g07200.1
turquoise	Bradi1g07400.1
turquoise	Bradi1g07820.5
turquoise	Bradi1g08287.1
turquoise	Bradi1g08287.2
turquoise	Bradi1g08287.3
turquoise	Bradi1g08287.4
turquoise	Bradi1g08900.1
turquoise	Bradi1g09246.1
turquoise	Bradi1g09300.3
turquoise	Bradi1g09680.1
turquoise	Bradi1g10416.2
turquoise	Bradi1g10480.1
turquoise	Bradi1g10810.1
turquoise	Bradi1g10950.3
turquoise	Bradi1g10950.4
turquoise	Bradi1g11670.1
turquoise	Bradi1g11680.1
turquoise	Bradi1g11680.2
turquoise	Bradi1g11830.1
turquoise	Bradi1g11992.1
turquoise	Bradi1g12050.1
turquoise	Bradi1g12100.1
turquoise	Bradi1g12140.1
turquoise	Bradi1g12157.2
turquoise	Bradi1g12190.1
turquoise	Bradi1g12340.2
turquoise	Bradi1g12787.1
turquoise	Bradi1g12810.1
turquoise	Bradi1g12820.1
turquoise	Bradi1g13190.1
turquoise	Bradi1g13450.1
turquoise	Bradi1g13450.2
turquoise	Bradi1g14010.1
turquoise	Bradi1g14210.1
turquoise	Bradi1g14450.1
turquoise	Bradi1g14450.2
turquoise	Bradi1g14450.3
turquoise	Bradi1g14467.1
turquoise	Bradi1g14467.2
turquoise	Bradi1g15050.1
turquoise	Bradi1g15440.1
turquoise	Bradi1g15440.2
turquoise	Bradi1g15450.1
turquoise	Bradi1g15507.1
turquoise	Bradi1g15590.1
turquoise	Bradi1g15610.1
turquoise	Bradi1g15760.1
turquoise	Bradi1g15850.1
turquoise	Bradi1g15970.1
turquoise	Bradi1g15970.2
turquoise	Bradi1g15970.3
turquoise	Bradi1g16210.1
turquoise	Bradi1g16517.1
turquoise	Bradi1g16610.1
turquoise	Bradi1g16630.1
turquoise	Bradi1g16770.1
turquoise	Bradi1g16810.1
turquoise	Bradi1g17840.1
turquoise	Bradi1g17850.2
turquoise	Bradi1g18300.2
turquoise	Bradi1g18340.1
turquoise	Bradi1g18340.2
turquoise	Bradi1g18360.1
turquoise	Bradi1g18607.1
turquoise	Bradi1g18720.2
turquoise	Bradi1g18793.1
turquoise	Bradi1g18800.1
turquoise	Bradi1g19860.1
turquoise	Bradi1g20270.1
turquoise	Bradi1g20370.3
turquoise	Bradi1g20400.1
turquoise	Bradi1g20620.1
turquoise	Bradi1g20930.1
turquoise	Bradi1g20950.1
turquoise	Bradi1g21070.1
turquoise	Bradi1g21210.4
turquoise	Bradi1g21221.2
turquoise	Bradi1g21300.2
turquoise	Bradi1g21300.4
turquoise	Bradi1g21540.1
turquoise	Bradi1g21570.1
turquoise	Bradi1g21950.1
turquoise	Bradi1g22240.1
turquoise	Bradi1g22553.1
turquoise	Bradi1g22717.4
turquoise	Bradi1g22800.1
turquoise	Bradi1g23410.1
turquoise	Bradi1g23497.1
turquoise	Bradi1g23497.2
turquoise	Bradi1g23520.1
turquoise	Bradi1g23526.1
turquoise	Bradi1g24700.4
turquoise	Bradi1g24850.1
turquoise	Bradi1g25293.1
turquoise	Bradi1g25447.3
turquoise	Bradi1g25517.1
turquoise	Bradi1g25552.1
turquoise	Bradi1g25693.2
turquoise	Bradi1g25830.1
turquoise	Bradi1g26050.1
turquoise	Bradi1g26120.2
turquoise	Bradi1g26197.1
turquoise	Bradi1g26690.1
turquoise	Bradi1g26850.1
turquoise	Bradi1g27010.1
turquoise	Bradi1g27180.2
turquoise	Bradi1g27237.3
turquoise	Bradi1g27490.1
turquoise	Bradi1g27990.1
turquoise	Bradi1g27990.2
turquoise	Bradi1g28130.1
turquoise	Bradi1g29110.1
turquoise	Bradi1g29300.1
turquoise	Bradi1g29776.1
turquoise	Bradi1g29857.1
turquoise	Bradi1g29970.1
turquoise	Bradi1g30390.1
turquoise	Bradi1g30390.2
turquoise	Bradi1g30600.1
turquoise	Bradi1g30900.1
turquoise	Bradi1g31020.1
turquoise	Bradi1g31180.1
turquoise	Bradi1g31187.1
turquoise	Bradi1g31187.2
turquoise	Bradi1g31187.3
turquoise	Bradi1g31450.1
turquoise	Bradi1g31837.1
turquoise	Bradi1g32219.1
turquoise	Bradi1g32660.1
turquoise	Bradi1g33200.1
turquoise	Bradi1g33300.1
turquoise	Bradi1g33860.1
turquoise	Bradi1g34660.2
turquoise	Bradi1g34750.1
turquoise	Bradi1g34750.3
turquoise	Bradi1g35040.1
turquoise	Bradi1g35240.1
turquoise	Bradi1g35600.1
turquoise	Bradi1g35742.1
turquoise	Bradi1g35790.1
turquoise	Bradi1g36340.1
turquoise	Bradi1g36420.1
turquoise	Bradi1g36420.2
turquoise	Bradi1g36420.3
turquoise	Bradi1g36420.4
turquoise	Bradi1g36420.5
turquoise	Bradi1g36490.1
turquoise	Bradi1g37020.1
turquoise	Bradi1g37250.1
turquoise	Bradi1g37290.1
turquoise	Bradi1g37290.3
turquoise	Bradi1g37297.2
turquoise	Bradi1g37632.1
turquoise	Bradi1g37660.3
turquoise	Bradi1g38760.1
turquoise	Bradi1g38770.1
turquoise	Bradi1g38770.3
turquoise	Bradi1g42310.1
turquoise	Bradi1g42310.2
turquoise	Bradi1g42310.4
turquoise	Bradi1g42730.1
turquoise	Bradi1g42800.1
turquoise	Bradi1g42800.2
turquoise	Bradi1g42990.1
turquoise	Bradi1g43310.2
turquoise	Bradi1g43637.1
turquoise	Bradi1g43770.1
turquoise	Bradi1g44047.1
turquoise	Bradi1g44425.2
turquoise	Bradi1g44460.1
turquoise	Bradi1g45487.1
turquoise	Bradi1g45535.1
turquoise	Bradi1g46137.2
turquoise	Bradi1g46660.1
turquoise	Bradi1g46740.1
turquoise	Bradi1g47090.1
turquoise	Bradi1g47090.2
turquoise	Bradi1g47650.1
turquoise	Bradi1g47860.1
turquoise	Bradi1g48050.1
turquoise	Bradi1g48050.2
turquoise	Bradi1g48800.2
turquoise	Bradi1g49240.1
turquoise	Bradi1g50100.1
turquoise	Bradi1g50810.1
turquoise	Bradi1g51210.1
turquoise	Bradi1g51210.6
turquoise	Bradi1g51245.1
turquoise	Bradi1g51250.2
turquoise	Bradi1g51250.3
turquoise	Bradi1g51460.1
turquoise	Bradi1g51660.1
turquoise	Bradi1g51660.2
turquoise	Bradi1g51710.1
turquoise	Bradi1g51757.1
turquoise	Bradi1g52150.1
turquoise	Bradi1g52150.2
turquoise	Bradi1g52150.3
turquoise	Bradi1g52150.4
turquoise	Bradi1g52150.5
turquoise	Bradi1g52220.1
turquoise	Bradi1g52720.1
turquoise	Bradi1g53295.1
turquoise	Bradi1g53340.1
turquoise	Bradi1g53370.1
turquoise	Bradi1g53430.1
turquoise	Bradi1g53430.4
turquoise	Bradi1g53840.1
turquoise	Bradi1g53880.1
turquoise	Bradi1g54060.1
turquoise	Bradi1g54200.1
turquoise	Bradi1g54510.1
turquoise	Bradi1g54553.1
turquoise	Bradi1g54650.2
turquoise	Bradi1g54670.2
turquoise	Bradi1g54807.1
turquoise	Bradi1g54817.1
turquoise	Bradi1g54940.1
turquoise	Bradi1g54940.2
turquoise	Bradi1g55030.1
turquoise	Bradi1g55427.1
turquoise	Bradi1g55427.2
turquoise	Bradi1g55440.1
turquoise	Bradi1g55560.1
turquoise	Bradi1g55570.1
turquoise	Bradi1g55580.1
turquoise	Bradi1g55610.1
turquoise	Bradi1g56807.1
turquoise	Bradi1g56880.1
turquoise	Bradi1g56970.2
turquoise	Bradi1g56970.3
turquoise	Bradi1g57360.1
turquoise	Bradi1g57740.1
turquoise	Bradi1g57750.1
turquoise	Bradi1g58746.2
turquoise	Bradi1g59020.1
turquoise	Bradi1g59380.1
turquoise	Bradi1g59641.1
turquoise	Bradi1g59641.2
turquoise	Bradi1g59860.1
turquoise	Bradi1g59910.1
turquoise	Bradi1g59910.3
turquoise	Bradi1g59910.4
turquoise	Bradi1g60060.1
turquoise	Bradi1g60110.1
turquoise	Bradi1g60260.1
turquoise	Bradi1g61320.2
turquoise	Bradi1g62731.1
turquoise	Bradi1g63210.1
turquoise	Bradi1g63240.1
turquoise	Bradi1g63550.1
turquoise	Bradi1g63580.1
turquoise	Bradi1g63810.1
turquoise	Bradi1g64020.3
turquoise	Bradi1g64420.1
turquoise	Bradi1g64420.2
turquoise	Bradi1g64440.1
turquoise	Bradi1g65140.2
turquoise	Bradi1g65210.1
turquoise	Bradi1g65210.2
turquoise	Bradi1g65246.2
turquoise	Bradi1g65246.3
turquoise	Bradi1g65440.2
turquoise	Bradi1g65480.1
turquoise	Bradi1g65650.1
turquoise	Bradi1g65710.1
turquoise	Bradi1g65740.1
turquoise	Bradi1g65740.2
turquoise	Bradi1g65825.1
turquoise	Bradi1g65841.1
turquoise	Bradi1g66440.1
turquoise	Bradi1g67240.1
turquoise	Bradi1g67270.1
turquoise	Bradi1g67290.1
turquoise	Bradi1g67290.2
turquoise	Bradi1g67290.3
turquoise	Bradi1g67290.6
turquoise	Bradi1g67290.7
turquoise	Bradi1g67290.8
turquoise	Bradi1g67320.1
turquoise	Bradi1g67570.1
turquoise	Bradi1g67800.1
turquoise	Bradi1g68520.1
turquoise	Bradi1g68600.1
turquoise	Bradi1g68750.1
turquoise	Bradi1g68750.2
turquoise	Bradi1g68860.1
turquoise	Bradi1g68860.2
turquoise	Bradi1g68860.3
turquoise	Bradi1g68860.4
turquoise	Bradi1g69000.1
turquoise	Bradi1g69000.2
turquoise	Bradi1g69080.1
turquoise	Bradi1g69080.4
turquoise	Bradi1g69080.5
turquoise	Bradi1g69350.1
turquoise	Bradi1g69450.1
turquoise	Bradi1g69530.1
turquoise	Bradi1g69600.1
turquoise	Bradi1g69990.1
turquoise	Bradi1g70160.1
turquoise	Bradi1g71330.1
turquoise	Bradi1g71360.1
turquoise	Bradi1g72320.1
turquoise	Bradi1g72480.1
turquoise	Bradi1g72640.1
turquoise	Bradi1g73445.1
turquoise	Bradi1g74240.1
turquoise	Bradi1g74360.1
turquoise	Bradi1g74590.1
turquoise	Bradi1g74922.1
turquoise	Bradi1g75150.1
turquoise	Bradi1g75250.2
turquoise	Bradi1g75270.1
turquoise	Bradi1g75360.1
turquoise	Bradi1g75580.1
turquoise	Bradi1g76177.2
turquoise	Bradi1g76270.1
turquoise	Bradi1g76280.1
turquoise	Bradi1g76960.1
turquoise	Bradi1g76960.2
turquoise	Bradi1g77010.1
turquoise	Bradi1g77040.1
turquoise	Bradi1g77200.1
turquoise	Bradi1g77330.1
turquoise	Bradi1g77580.1
turquoise	Bradi1g77650.1
turquoise	Bradi1g77850.1
turquoise	Bradi1g78210.1
turquoise	Bradi1g78710.1
turquoise	Bradi2g01430.3
turquoise	Bradi2g01440.1
turquoise	Bradi2g01870.1
turquoise	Bradi2g01937.1
turquoise	Bradi2g02060.1
turquoise	Bradi2g02070.1
turquoise	Bradi2g02110.1
turquoise	Bradi2g02900.1
turquoise	Bradi2g03080.1
turquoise	Bradi2g03840.1
turquoise	Bradi2g04020.1
turquoise	Bradi2g04700.1
turquoise	Bradi2g05460.1
turquoise	Bradi2g05960.1
turquoise	Bradi2g06900.1
turquoise	Bradi2g07040.1
turquoise	Bradi2g07040.2
turquoise	Bradi2g07170.1
turquoise	Bradi2g07250.1
turquoise	Bradi2g08070.1
turquoise	Bradi2g08170.3
turquoise	Bradi2g08260.1
turquoise	Bradi2g08560.1
turquoise	Bradi2g08700.1
turquoise	Bradi2g08700.4
turquoise	Bradi2g08700.5
turquoise	Bradi2g08701.2
turquoise	Bradi2g08707.1
turquoise	Bradi2g09007.1
turquoise	Bradi2g09290.1
turquoise	Bradi2g09366.1
turquoise	Bradi2g09627.1
turquoise	Bradi2g09950.1
turquoise	Bradi2g10270.1
turquoise	Bradi2g10630.2
turquoise	Bradi2g10670.1
turquoise	Bradi2g10790.1
turquoise	Bradi2g10790.2
turquoise	Bradi2g11000.1
turquoise	Bradi2g11210.2
turquoise	Bradi2g11950.1
turquoise	Bradi2g11950.2
turquoise	Bradi2g11950.3
turquoise	Bradi2g11950.4
turquoise	Bradi2g12001.1
turquoise	Bradi2g12090.1
turquoise	Bradi2g12090.2
turquoise	Bradi2g12497.1
turquoise	Bradi2g12560.1
turquoise	Bradi2g12560.2
turquoise	Bradi2g13223.2
turquoise	Bradi2g13337.1
turquoise	Bradi2g13337.5
turquoise	Bradi2g13430.4
turquoise	Bradi2g13523.1
turquoise	Bradi2g13710.2
turquoise	Bradi2g13840.1
turquoise	Bradi2g13840.2
turquoise	Bradi2g14110.1
turquoise	Bradi2g14110.2
turquoise	Bradi2g14138.1
turquoise	Bradi2g14190.1
turquoise	Bradi2g14510.1
turquoise	Bradi2g14960.1
turquoise	Bradi2g14960.2
turquoise	Bradi2g15340.1
turquoise	Bradi2g15877.1
turquoise	Bradi2g15950.1
turquoise	Bradi2g16480.1
turquoise	Bradi2g16940.1
turquoise	Bradi2g17530.1
turquoise	Bradi2g17540.1
turquoise	Bradi2g17550.1
turquoise	Bradi2g17810.1
turquoise	Bradi2g18142.1
turquoise	Bradi2g18420.1
turquoise	Bradi2g18550.2
turquoise	Bradi2g18780.2
turquoise	Bradi2g19050.1
turquoise	Bradi2g19090.10
turquoise	Bradi2g19510.1
turquoise	Bradi2g19590.1
turquoise	Bradi2g19700.1
turquoise	Bradi2g19748.1
turquoise	Bradi2g19756.1
turquoise	Bradi2g19960.1
turquoise	Bradi2g19980.4
turquoise	Bradi2g19980.5
turquoise	Bradi2g19980.6
turquoise	Bradi2g20127.1
turquoise	Bradi2g20230.1
turquoise	Bradi2g20510.1
turquoise	Bradi2g20660.1
turquoise	Bradi2g20660.2
turquoise	Bradi2g21250.1
turquoise	Bradi2g21460.1
turquoise	Bradi2g21510.1
turquoise	Bradi2g21837.1
turquoise	Bradi2g21980.2
turquoise	Bradi2g21980.3
turquoise	Bradi2g22250.1
